dataset,v.model,alpha,beta,AR,MA,distribution,mIC,log_likelihood,elapsed
da_diff,sGARCH,1,1,0,0,snorm,6.575525883,-60111.83278,2.214
da_diff,sGARCH,2,1,0,0,snorm,6.575770463,-60111.77155,2.839
da_diff,gjrGARCH,2,2,0,0,norm,6.581892808,-60163.15621,4.827
da_diff,gjrGARCH,1,2,0,0,norm,6.583886595,-60185.98141,2.927
da_diff,gjrGARCH,2,1,0,0,norm,6.589699048,-60236.83005,4.072
da_diff,gjrGARCH,1,1,0,0,norm,6.593210015,-60273.52764,2.307
da_diff,sGARCH,1,2,0,0,norm,6.596567316,-60304.22513,2
da_diff,sGARCH,2,2,0,0,norm,6.596818613,-60304.22531,2.47
da_diff,sGARCH,1,1,0,0,norm,6.604401301,-60378.15273,1.471
da_diff,sGARCH,2,1,0,0,norm,6.604646112,-60378.0936,1.969
rt_diff,gjrGARCH,1,1,1,1,sstd,7.661131639,-70028.879,17.003
rt_diff,gjrGARCH,1,2,1,1,sstd,7.661448238,-70029.47639,20.484
rt_diff,gjrGARCH,2,1,1,1,sstd,7.661554942,-70028.15463,25.074
rt_diff,gjrGARCH,2,2,1,1,sstd,7.661806152,-70028.15419,26.897
rt_diff,gjrGARCH,2,1,1,1,std,7.720682791,-70571.08752,13.239
rt_diff,gjrGARCH,2,2,1,1,std,7.720933991,-70571.08696,14.865
rt_diff,gjrGARCH,1,1,1,1,std,7.721118705,-70579.6682,9.073
rt_diff,gjrGARCH,1,2,1,1,std,7.722946481,-70594.08301,11.043
rt_diff,csGARCH,2,1,1,1,sstd,7.725639161,-70614.10869,17.052
rt_diff,csGARCH,2,2,1,1,sstd,7.725739247,-70612.72644,19.891
rt_diff,csGARCH,1,1,1,1,sstd,7.726108458,-70620.69711,13.963
rt_diff,csGARCH,1,2,1,1,sstd,7.726447566,-70621.50033,17.042
rt_diff,sGARCH,2,2,1,1,sstd,7.734773687,-70699.92763,18.609
rt_diff,sGARCH,2,1,1,1,sstd,7.734883953,-70703.23329,13.866
rt_diff,sGARCH,1,1,1,1,sstd,7.735069269,-70707.22518,12.16
rt_diff,sGARCH,1,2,1,1,sstd,7.735388426,-70707.84593,13.586
rt_diff,csGARCH,2,1,1,1,std,7.776013185,-71077.00098,10.023
rt_diff,csGARCH,2,2,1,1,std,7.776264439,-71077.00092,11.399
rt_diff,csGARCH,1,1,1,1,std,7.776807261,-71086.55905,8.962
rt_diff,csGARCH,1,2,1,1,std,7.77713952,-71087.29963,9.777
rt_diff,gjrGARCH,1,1,0,1,sstd,7.780914158,-71126.40792,15.943
rt_diff,gjrGARCH,1,1,1,0,sstd,7.781082999,-71127.95172,14.973
rt_diff,gjrGARCH,1,2,0,1,sstd,7.781228837,-71126.98773,17.131
rt_diff,sGARCH,2,1,1,1,std,7.781230973,-71129.30472,8.639
rt_diff,gjrGARCH,2,1,1,0,sstd,7.781368576,-71125.96799,21.014
rt_diff,gjrGARCH,1,2,1,0,sstd,7.78139791,-71128.53365,16.44
rt_diff,gjrGARCH,2,2,0,1,sstd,7.781458645,-71124.49414,24.561
rt_diff,sGARCH,2,2,1,1,std,7.781482201,-71129.30436,9.084
rt_diff,sGARCH,1,1,1,1,std,7.781545186,-71134.47522,7.006
rt_diff,gjrGARCH,1,1,0,0,sstd,7.781554707,-71134.56227,11.309
rt_diff,sGARCH,1,2,1,1,std,7.781849789,-71134.96286,8.548
rt_diff,gjrGARCH,2,1,0,0,sstd,7.782884028,-71142.12197,17.97
rt_diff,gjrGARCH,2,2,1,0,sstd,7.784374372,-71151.15409,26.676
rt_diff,gjrGARCH,2,1,0,1,sstd,7.78781854,-71184.94324,22.302
rt_diff,gjrGARCH,1,2,0,0,sstd,7.79417127,-71247.62433,15.939
rt_diff,gjrGARCH,1,1,0,0,std,7.805333897,-71354.28481,4.867
rt_diff,gjrGARCH,1,1,0,1,std,7.805565009,-71354.10047,6.788
rt_diff,gjrGARCH,1,1,1,0,std,7.805568162,-71354.1293,7.058
rt_diff,gjrGARCH,1,2,0,0,std,7.805641476,-71354.79965,6.365
rt_diff,gjrGARCH,2,1,0,0,std,7.805679826,-71352.85281,7.466
rt_diff,gjrGARCH,1,2,1,0,std,7.805875566,-71354.64256,8.205
rt_diff,gjrGARCH,2,1,0,1,std,7.805921932,-71352.76904,11.262
rt_diff,gjrGARCH,2,2,0,0,std,7.805931116,-71352.85302,48.366
rt_diff,gjrGARCH,2,2,1,0,std,7.806174646,-71352.7823,11.639
rt_diff,gjrGARCH,1,2,1,1,snorm,7.806251277,-71355.78041,9.863
rt_diff,gjrGARCH,2,2,1,1,snorm,7.806641655,-71354.75499,13.67
rt_diff,gjrGARCH,1,1,1,1,snorm,7.807506648,-71369.55636,7.819
rt_diff,gjrGARCH,2,2,0,0,sstd,7.808526497,-71374.28645,22.916
rt_diff,gjrGARCH,2,1,1,0,std,7.83088262,-71580.9971,10.802
rt_diff,gjrGARCH,2,2,0,1,std,7.846844564,-71724.64769,14.516
rt_diff,csGARCH,2,1,0,1,sstd,7.850574773,-71758.75486,13.287
rt_diff,csGARCH,2,2,0,1,sstd,7.850826032,-71758.75484,16.527
rt_diff,gjrGARCH,1,2,0,1,std,7.850849768,-71765.86417,7.772
rt_diff,csGARCH,2,1,1,1,snorm,7.851224566,-71764.69625,7.281
rt_diff,csGARCH,1,1,1,1,snorm,7.851368756,-71768.31208,5.82
rt_diff,csGARCH,2,2,1,1,snorm,7.851379638,-71763.81673,8.876
rt_diff,csGARCH,1,2,1,1,snorm,7.851706483,-71769.10265,7.6
rt_diff,csGARCH,2,1,1,0,sstd,7.851788536,-71769.85291,13.284
rt_diff,csGARCH,2,2,1,0,sstd,7.852039772,-71769.85267,16.127
rt_diff,csGARCH,1,1,0,1,sstd,7.853065648,-71783.82761,11.249
rt_diff,csGARCH,1,2,0,1,sstd,7.853400614,-71784.59294,13.264
rt_diff,csGARCH,1,1,1,0,sstd,7.854459111,-71796.56873,11.492
rt_diff,csGARCH,1,2,1,0,sstd,7.854794989,-71797.3424,13.447
rt_diff,sGARCH,2,1,0,1,sstd,7.854957497,-71803.42319,11.399
rt_diff,csGARCH,2,1,0,0,sstd,7.855205337,-71803.39185,10.58
rt_diff,sGARCH,2,2,0,1,sstd,7.85520854,-71803.42115,12.059
rt_diff,csGARCH,2,2,0,0,sstd,7.8554566,-71803.39185,12.364
rt_diff,sGARCH,2,1,1,0,sstd,7.855857579,-71811.65309,10.402
rt_diff,sGARCH,2,2,1,0,sstd,7.856108827,-71811.65292,14.188
rt_diff,sGARCH,1,1,0,1,sstd,7.85683872,-71822.92164,8.567
rt_diff,sGARCH,1,2,0,1,sstd,7.857152372,-71823.49203,10.584
rt_diff,csGARCH,1,1,0,0,sstd,7.857781418,-71829.24372,8.826
rt_diff,sGARCH,1,1,1,0,sstd,7.857885526,-71832.49312,8.273
rt_diff,csGARCH,1,2,0,0,sstd,7.858119097,-71830.03382,10.189
rt_diff,sGARCH,1,2,1,0,sstd,7.858199237,-71833.06404,9.442
rt_diff,sGARCH,2,1,0,0,sstd,7.858475925,-71837.89143,7.841
rt_diff,sGARCH,2,2,0,0,sstd,7.85872766,-71837.89568,8.741
rt_diff,sGARCH,1,1,0,0,sstd,7.860470343,-71858.42491,6.027
rt_diff,sGARCH,1,2,0,0,sstd,7.860785283,-71859.00705,7.896
rt_diff,csGARCH,2,1,0,1,std,7.861506927,-71861.01044,8.463
rt_diff,csGARCH,2,2,0,1,std,7.861758195,-71861.01048,9.636
rt_diff,csGARCH,2,1,1,0,std,7.861795092,-71863.64529,8.029
rt_diff,csGARCH,2,2,1,0,std,7.862046363,-71863.64535,9.245
rt_diff,csGARCH,2,1,0,0,std,7.862768477,-71874.84289,5.838
rt_diff,csGARCH,2,2,0,0,std,7.863019748,-71874.84293,6.887
rt_diff,csGARCH,1,1,0,1,std,7.864081277,-71886.84648,6.686
rt_diff,csGARCH,1,1,1,0,std,7.864409594,-71889.84844,6.527
rt_diff,csGARCH,1,2,0,1,std,7.864412553,-71887.57804,8.129
rt_diff,csGARCH,1,2,1,0,std,7.864741368,-71890.58456,8.14
rt_diff,csGARCH,1,1,0,0,std,7.865331741,-71900.57758,4.641
rt_diff,csGARCH,1,2,0,0,std,7.865664971,-71901.32698,5.85
rt_diff,sGARCH,2,1,0,1,std,7.865682118,-71903.78125,6.184
rt_diff,sGARCH,2,1,1,0,std,7.865847561,-71905.29398,6.099
rt_diff,sGARCH,2,2,0,1,std,7.865933076,-71903.7784,7.466
rt_diff,sGARCH,2,2,1,0,std,7.866099135,-71905.29676,6.813
rt_diff,sGARCH,2,1,0,0,std,7.866346685,-71912.15524,4.876
rt_diff,sGARCH,2,2,0,0,std,7.866597888,-71912.1546,4.889
rt_diff,sGARCH,1,1,0,1,std,7.867616229,-71923.76332,5.203
rt_diff,sGARCH,1,1,1,0,std,7.867808347,-71925.51994,4.533
rt_diff,sGARCH,1,2,0,1,std,7.86792375,-71924.27762,5.957
rt_diff,sGARCH,1,2,1,0,std,7.868116155,-71926.03688,5.671
rt_diff,sGARCH,1,1,0,0,std,7.868290512,-71932.22617,3.133
rt_diff,sGARCH,1,2,0,0,std,7.868599501,-71932.75387,4.404
rt_diff,sGARCH,1,1,1,1,snorm,7.889760763,-72123.94434,5.592
rt_diff,sGARCH,1,2,1,1,snorm,7.889767826,-72121.71144,6.251
rt_diff,sGARCH,2,2,1,1,snorm,7.890019105,-72121.71155,7.793
rt_diff,sGARCH,2,1,1,1,snorm,7.890062089,-72124.40203,6.284
rt_diff,gjrGARCH,2,1,1,1,snorm,7.901914995,-72228.18418,13.862
rt_diff,gjrGARCH,2,2,1,1,norm,7.945390243,-72625.70011,10.734
rt_diff,gjrGARCH,1,2,1,1,norm,7.945966594,-72635.56487,8.063
rt_diff,gjrGARCH,1,2,0,1,snorm,7.951839164,-72689.26071,6.873
rt_diff,gjrGARCH,2,2,0,1,snorm,7.951850963,-72684.7737,10.471
rt_diff,gjrGARCH,2,2,1,0,snorm,7.953634581,-72701.08221,9.874
rt_diff,gjrGARCH,1,2,1,0,snorm,7.953724229,-72706.49681,6.719
rt_diff,gjrGARCH,1,1,1,1,norm,7.956579754,-72734.90379,6.207
rt_diff,gjrGARCH,2,1,1,1,norm,7.956589928,-72730.40187,10.097
rt_diff,gjrGARCH,1,2,0,0,snorm,7.957319818,-72741.67056,5.148
rt_diff,gjrGARCH,1,1,0,1,snorm,7.959112676,-72758.06357,5.571
rt_diff,gjrGARCH,2,1,0,1,snorm,7.95957651,-72757.70967,9.324
rt_diff,gjrGARCH,2,2,0,0,snorm,7.960350877,-72764.79011,7.705
rt_diff,gjrGARCH,1,1,1,0,snorm,7.960594953,-72771.61676,5.461
rt_diff,gjrGARCH,2,1,1,0,snorm,7.961066794,-72771.33609,8.697
rt_diff,csGARCH,2,1,1,1,norm,7.96119455,-72772.50422,5.459
rt_diff,csGARCH,2,2,1,1,norm,7.961445852,-72772.50457,7.064
rt_diff,csGARCH,1,1,1,1,norm,7.961470836,-72777.32791,4.733
rt_diff,csGARCH,1,2,1,1,norm,7.961780222,-72777.85932,6.035
rt_diff,gjrGARCH,1,1,0,0,snorm,7.976284514,-72917.37178,3.814
rt_diff,sGARCH,1,2,1,1,norm,8.004766018,-73175.4949,4.481
rt_diff,sGARCH,2,2,1,1,norm,8.005017355,-73175.4955,5.262
rt_diff,csGARCH,2,1,0,1,snorm,8.005050588,-73173.50191,6.253
rt_diff,csGARCH,2,2,0,1,snorm,8.005264501,-73173.16039,6.991
rt_diff,csGARCH,1,1,0,1,snorm,8.006809322,-73191.88035,5.286
rt_diff,csGARCH,1,2,0,1,snorm,8.007124656,-73192.46615,6.049
rt_diff,gjrGARCH,2,2,0,1,norm,8.007745861,-73198.14614,8.185
rt_diff,gjrGARCH,1,2,0,1,norm,8.008085732,-73205.8487,4.536
rt_diff,gjrGARCH,2,2,1,0,norm,8.008184124,-73202.15339,10.016
rt_diff,gjrGARCH,1,2,1,0,norm,8.008636949,-73210.88875,5.153
rt_diff,sGARCH,1,1,1,1,norm,8.008655864,-73213.35922,4.403
rt_diff,sGARCH,2,1,1,1,norm,8.008944827,-73213.70384,5.463
rt_diff,csGARCH,2,1,1,0,snorm,8.009133712,-73210.83596,6.049
rt_diff,csGARCH,2,2,1,0,snorm,8.009361253,-73210.61904,7.015
rt_diff,gjrGARCH,1,2,0,0,norm,8.00941033,-73220.25767,5.211
rt_diff,csGARCH,1,1,1,0,snorm,8.011569149,-73235.40184,5.065
rt_diff,gjrGARCH,2,2,0,0,norm,8.011772747,-73237.26343,6.369
rt_diff,csGARCH,1,2,1,0,snorm,8.011886898,-73236.00971,6.116
rt_diff,csGARCH,2,1,0,0,snorm,8.016576076,-73281.18267,4.165
rt_diff,csGARCH,2,2,0,0,snorm,8.016823932,-73281.15148,4.993
rt_diff,gjrGARCH,1,1,0,1,norm,8.018827727,-73306.36565,3.704
rt_diff,csGARCH,1,1,0,0,snorm,8.018954421,-73305.22655,3.553
rt_diff,gjrGARCH,1,1,1,0,norm,8.019178309,-73309.5712,4.169
rt_diff,gjrGARCH,2,1,0,1,norm,8.019237336,-73305.5159,5.775
rt_diff,csGARCH,1,2,0,0,snorm,8.019274994,-73305.86023,4.067
rt_diff,gjrGARCH,2,1,1,0,norm,8.019627977,-73309.08772,6.444
rt_diff,gjrGARCH,1,1,0,0,norm,8.019971699,-73319.1231,2.492
rt_diff,gjrGARCH,2,1,0,0,norm,8.020481608,-73319.19039,4.036
rt_diff,csGARCH,2,1,0,1,norm,8.035628109,-73455.38493,4.702
rt_diff,gjrGARCH,2,1,0,0,snorm,8.035870983,-73457.60566,7.951
rt_diff,csGARCH,2,2,0,1,norm,8.035879361,-73455.38479,5.493
rt_diff,csGARCH,2,1,1,0,norm,8.036551367,-73463.82674,4.992
rt_diff,csGARCH,2,2,1,0,norm,8.03680261,-73463.82653,5.656
rt_diff,csGARCH,1,1,0,1,norm,8.037522971,-73475.0081,3.755
rt_diff,csGARCH,1,2,0,1,norm,8.037829849,-73475.51654,4.981
rt_diff,csGARCH,1,1,1,0,norm,8.038615117,-73484.99413,3.841
rt_diff,csGARCH,2,1,0,0,norm,8.038648771,-73485.30185,3.365
rt_diff,csGARCH,2,2,0,0,norm,8.038900042,-73485.30185,3.889
rt_diff,csGARCH,1,2,1,0,norm,8.038923104,-73485.51272,4.492
rt_diff,csGARCH,1,1,0,0,norm,8.040732782,-73506.65452,2.615
rt_diff,csGARCH,1,2,0,0,norm,8.0410429,-73507.19257,3.087
rt_diff,sGARCH,1,2,0,1,snorm,8.045464225,-73547.61895,4.568
rt_diff,sGARCH,2,2,0,1,snorm,8.045715483,-73547.61884,5.197
rt_diff,sGARCH,1,1,0,1,snorm,8.048249892,-73575.38722,3.863
rt_diff,sGARCH,2,1,0,1,snorm,8.048542295,-73575.76328,4.717
rt_diff,sGARCH,1,2,1,0,snorm,8.053053466,-73617.01117,4.934
rt_diff,sGARCH,1,1,1,0,snorm,8.053177495,-73620.44275,3.623
rt_diff,sGARCH,2,2,1,0,snorm,8.053304746,-73617.01126,5.585
rt_diff,sGARCH,2,1,1,0,snorm,8.053480967,-73620.92003,4.398
rt_diff,sGARCH,1,1,0,0,snorm,8.059669572,-73682.1006,2.411
rt_diff,sGARCH,1,2,0,0,snorm,8.059926043,-73682.1481,3.32
rt_diff,sGARCH,2,1,0,0,snorm,8.059977687,-73682.62031,3.321
rt_diff,sGARCH,2,2,0,0,snorm,8.060177138,-73682.14647,3.953
rt_diff,sGARCH,1,2,0,1,norm,8.085792986,-73918.66249,3.219
rt_diff,sGARCH,2,2,0,1,norm,8.086044245,-73918.66236,4.429
rt_diff,sGARCH,1,1,0,1,norm,8.087750554,-73938.85906,3.305
rt_diff,sGARCH,2,1,0,1,norm,8.088050671,-73939.30564,4.137
rt_diff,sGARCH,1,1,1,0,norm,8.088413669,-73944.92225,3.485
rt_diff,sGARCH,2,1,1,0,norm,8.088711717,-73945.34991,4.097
rt_diff,sGARCH,1,2,1,0,norm,8.088873972,-73946.83349,3.494
rt_diff,sGARCH,2,2,1,0,norm,8.089126539,-73946.84531,4.048
rt_diff,sGARCH,1,1,0,0,norm,8.089613589,-73958.1913,2.121
rt_diff,sGARCH,1,2,0,0,norm,8.089854984,-73958.10092,2.556
rt_diff,sGARCH,2,1,0,0,norm,8.089914317,-73958.64343,2.602
rt_diff,sGARCH,2,2,0,0,norm,8.090106268,-73958.10099,3.083
